From;Entry;
ENSG00000148841;X6RK76;
ENSG00000181894;Q86UD4;
ENSG00000181894;M0R136;
ENSG00000134152;Q9H079;
ENSG00000134152;H0YKW3;
ENSG00000134152;H0YL62;
ENSG00000134152;H0YLP4;
ENSG00000134152;H0YLX9;
ENSG00000134152;H0YMR8;
ENSG00000134152;H0YNF7;
ENSG00000134152;H0YNG2;
ENSG00000134152;H0YNH1;
ENSG00000134152;H0YNW3;
ENSG00000141946;Q96PE6;
ENSG00000188921;Q5VWC8;
ENSG00000176401;Q96D98;
ENSG00000035115;Q96HL8;
ENSG00000035115;C9J4Z8;
ENSG00000035115;C9JJI3;
ENSG00000035115;F5GYQ6;
ENSG00000035115;H7C1B8;
ENSG00000035115;H7C499;
ENSG00000035115;S4R3I7;
ENSG00000117500;Q9Y3A6;
ENSG00000117500;B1AKT3;
ENSG00000117500;M0R072;
ENSG00000120942;Q9Y5Z9;
ENSG00000120942;R4GN21;
ENSG00000120942;R4GNE3;
ENSG00000137960;Q8TF65;
ENSG00000254445;A8KAH6;
ENSG00000254445;E9PN16;
ENSG00000184900;P55854;
ENSG00000184900;A8MU27;
ENSG00000184900;A8MUA9;
ENSG00000231389;P20036;
ENSG00000231389;F6V115;
ENSG00000231389;H0Y6F8;
ENSG00000231389;J3KQ99;
ENSG00000089486;Q9H305;
ENSG00000089486;H3BRY7;
ENSG00000089486;H3BTN7;
ENSG00000089486;H3BTX4;
ENSG00000089486;K7EK15;
ENSG00000089486;K7ELR4;
ENSG00000089486;K7EM67;
ENSG00000089486;K7ENR4;
ENSG00000089486;K7ESA8;
ENSG00000177791;Q9NP98;
ENSG00000100376;Q9NWS6;
ENSG00000100376;B0QY26;
ENSG00000100376;B0QY27;
ENSG00000100376;B0QY28;
ENSG00000100376;B0QY29;
ENSG00000116809;Q13105;
ENSG00000116809;H0Y6X2;
ENSG00000116809;H7C1K8;
ENSG00000116833;O00482;
ENSG00000116833;E9PQH2;
ENSG00000116833;H0Y328;
ENSG00000116833;H0Y7S7;
ENSG00000146757;Q03936;
ENSG00000146757;C9IZS8;
ENSG00000178828;Q9NXI6;
ENSG00000110025;Q9NRS6;
ENSG00000110025;E9PK26;
ENSG00000110025;E9PMW6;
ENSG00000110025;E9PNI5;
ENSG00000110025;E9PR81;
ENSG00000131370;O60239;
ENSG00000131370;C9J140;
ENSG00000131370;C9JK30;
ENSG00000131370;C9JNW0;
ENSG00000131370;F8WDU8;
ENSG00000168961;O00182;
ENSG00000168961;J3KS82;
ENSG00000168961;J3KSA0;
ENSG00000168961;J3QKK6;
ENSG00000168961;J3QS92;
ENSG00000168961;K7EPS0;
ENSG00000116991;Q9P2F8;
ENSG00000116991;A0A6Q8PFQ0;
ENSG00000116991;A0A6Q8PGD5;
ENSG00000116991;A0A6Q8PH54;
ENSG00000206559;Q504Y3;
ENSG00000206559;C9JFK0;
ENSG00000206559;H7C087;
ENSG00000206559;H7C0K4;
ENSG00000206559;H7C0L9;
ENSG00000241553;P59998;
ENSG00000241553;F8WDD7;
ENSG00000241553;F8WDW3;
ENSG00000241553;R4GN08;
ENSG00000075568;Q92545;
ENSG00000075568;C9J6W0;
ENSG00000075568;H7BZ05;
ENSG00000075568;H7BZV0;
ENSG00000110171;O75382;
ENSG00000110171;E9PMK8;
ENSG00000110171;E9PMW5;
ENSG00000167900;P04183;
ENSG00000167900;K7ENW5;
ENSG00000167900;K7ERJ1;
ENSG00000167900;K7ERV3;
ENSG00000167900;K7ES52;
ENSG00000188321;Q9BR84;
ENSG00000188321;A0A0A0MTS4;
ENSG00000188321;A0A0A0MTT2;
ENSG00000188321;K7EK98;
ENSG00000188321;K7EKU6;
ENSG00000188321;K7EM21;
ENSG00000188321;K7EN17;
ENSG00000188321;K7EQI4;
ENSG00000188321;K7ERK9;
ENSG00000188321;S4R3F2;
ENSG00000188321;S4R3U0;
ENSG00000172954;Q6UWP7;
ENSG00000172954;C9J5S5;
ENSG00000172954;C9J6F4;
ENSG00000172954;C9JA02;
ENSG00000172954;C9JMW2;
ENSG00000172954;C9JUV9;
ENSG00000172954;C9JXY8;
ENSG00000172954;C9K0C3;
ENSG00000172954;F8WEY2;
ENSG00000162236;Q13190;
ENSG00000162236;E9PNU4;
ENSG00000162236;E9PP18;
ENSG00000162236;E9PRW9;
ENSG00000162236;H7C3X5;
ENSG00000128891;Q9BV29;
ENSG00000128891;A0A8V8TLS2;
ENSG00000128891;H0YLI5;
ENSG00000128891;H0YLN5;
ENSG00000128891;H0YM19;
ENSG00000128891;H0YMC0;
ENSG00000128891;H0YN78;
ENSG00000144893;Q86YW9;
ENSG00000144893;A0A8I5KW22;
ENSG00000144893;A0A8I5KX78;
ENSG00000144893;A0A8I5KY35;
ENSG00000144893;F8WAE6;
ENSG00000144893;H7C4I9;
ENSG00000160345;Q5BN46;
ENSG00000160345;H0Y549;
ENSG00000173200;Q460N3;
ENSG00000173200;B7ZL48;
ENSG00000173200;C9J7L3;
ENSG00000143258;Q9UK80;
ENSG00000143258;A0A1W2PQ32;
ENSG00000143258;A0A1W2PRX0;
ENSG00000143258;A0A8Q3SIU3;
ENSG00000143258;V9GY36;
ENSG00000143258;V9GYJ6;
ENSG00000145287;Q9NZF1;
ENSG00000145287;D6RA24;
ENSG00000029364;Q9NUM3;
ENSG00000029364;A0A0D9SFA2;
ENSG00000029364;M0QX28;
ENSG00000158234;Q9NVQ4;
ENSG00000158234;C9JDZ2;
ENSG00000168101;Q9BRJ7;
ENSG00000168101;K7EIN2;
ENSG00000168101;K7ENA3;
ENSG00000168101;W4VSQ8;
ENSG00000089177;Q96L93;
ENSG00000089177;A0A0A0MRC9;
ENSG00000089177;A0A1B0GTU3;
ENSG00000089177;A0A1B0GVS8;
ENSG00000089177;H0Y534;
ENSG00000100567;P25788;
ENSG00000100567;G3V3W4;
ENSG00000100567;G3V4X5;
ENSG00000100567;G3V5N4;
ENSG00000100567;H0YJ03;
ENSG00000120235;P05013;
ENSG00000120235;A0A0A0MQU8;
ENSG00000099341;P48556;
ENSG00000099341;A0A8V8TPK1;
ENSG00000099341;A0A8V8TQ44;
ENSG00000099341;A0A8V8TR48;
ENSG00000099341;K7EJC1;
ENSG00000099341;K7EJR3;
ENSG00000099341;K7EK21;
ENSG00000099341;K7ENY6;
ENSG00000099341;K7ERW6;
ENSG00000099341;R4GMR5;
ENSG00000148444;Q9UBI1;
ENSG00000148444;H0Y4E5;
ENSG00000148444;H0Y4W0;
ENSG00000148444;H0Y6Z9;
ENSG00000148444;R4GN06;
ENSG00000148444;R4GNF2;
ENSG00000179580;Q2KHN1;
ENSG00000179580;A0A0C4DFQ4;
ENSG00000179580;H3BNJ8;
ENSG00000182022;Q7LFX5;
ENSG00000182022;A0A0D9SFZ3;
ENSG00000164949;P55040;
ENSG00000164949;E5RJF9;
ENSG00000171970;Q68EA5;
ENSG00000171970;E5RHE3;
ENSG00000171970;G3V131;
ENSG00000171970;K7ERB8;
ENSG00000152219;Q8N8R7;
ENSG00000152219;E9PRK7;
ENSG00000180884;Q3KQV3;
ENSG00000180884;S4R3B8;
ENSG00000165325;Q05D60;
ENSG00000165325;A0A087WVI3;
ENSG00000165325;A0A088AWP1;
ENSG00000165325;A0A0A0MTD8;
ENSG00000165325;A0A5H1ZRS0;
ENSG00000165325;E9PIY2;
ENSG00000165325;E9PLL9;
ENSG00000165325;E9PLX9;
ENSG00000165325;E9PMP4;
ENSG00000165325;E9PPB2;
ENSG00000069122;Q8IZF2;
ENSG00000093000;Q9UKX7;
ENSG00000093000;A0A0G2JI20;
ENSG00000093000;A0A0G2JIF9;
ENSG00000093000;B0QY21;
ENSG00000093000;B1AHA5;
ENSG00000093000;F2Z3L9;
ENSG00000093000;X6RKQ2;
ENSG00000144681;Q99469;
ENSG00000144681;C9J3Z9;
ENSG00000144681;E9PEA7;
ENSG00000144681;F8WB25;
ENSG00000131174;P24311;
ENSG00000131174;A0A3B3IRN8;
ENSG00000131174;A0A3B3ISY5;
ENSG00000131174;A0A3B3ITX0;
ENSG00000151881;Q0VDI3;
ENSG00000151881;D6RAV6;
ENSG00000151881;E9PBX6;
ENSG00000154319;Q96KS9;
ENSG00000154319;A0A3B3IU03;
ENSG00000154319;E9PIY0;
ENSG00000089050;O75884;
ENSG00000133800;Q9Y5Y7;
ENSG00000133800;E7EPC7;
ENSG00000133800;F2Z296;
ENSG00000171794;Q5T230;
ENSG00000131068;Q96PH6;
ENSG00000116035;Q9UIW0;
ENSG00000116035;A0A2R8Y6H5;
ENSG00000116035;C9J5E3;
ENSG00000075539;O94915;
ENSG00000075539;A0A286YEZ9;
ENSG00000075539;A0A2C9F2R7;
ENSG00000075539;A0A669KB90;
ENSG00000075539;A0A6E1XQM6;
ENSG00000075539;D6R9B9;
ENSG00000075539;F2Z2S2;
ENSG00000075539;H0Y9X0;
ENSG00000102753;O00505;
ENSG00000102753;H0Y4S9;
ENSG00000122512;P54278;
ENSG00000122512;A0A2R8Y6S3;
ENSG00000122512;A0A2R8Y814;
ENSG00000122512;A0A8V8TNQ7;
ENSG00000122512;A0A8V8TNR3;
ENSG00000122512;A0A8V8TNR7;
ENSG00000122512;A0A8V8TNV6;
ENSG00000122512;A0A8V8TNW1;
ENSG00000122512;A0A8V8TNX1;
ENSG00000122512;A0A8V8TNX6;
ENSG00000122512;A0A8V8TNY8;
ENSG00000122512;A0A8V8TNZ8;
ENSG00000122512;A0A8V8TP55;
ENSG00000122512;A0A8V8TP61;
ENSG00000122512;A0A8V8TP66;
ENSG00000122512;A0A8V8TP72;
ENSG00000122512;A0A8V8TP79;
ENSG00000122512;A0A8V8TP84;
ENSG00000122512;A0A8V8TP89;
ENSG00000122512;A0A8V8TPD1;
ENSG00000122512;A0A8V8TPE1;
ENSG00000122512;A0A8V8TPE7;
ENSG00000122512;A0A8V8TPJ6;
ENSG00000122512;A0A8V8TPK2;
ENSG00000122512;A0A8V8TQ41;
ENSG00000122512;A0A8V8TQ50;
ENSG00000122512;A0A8V8TQ88;
ENSG00000122512;A0A8V8TQ92;
ENSG00000122512;A0A8V8TQG9;
ENSG00000122512;A0A8V8TQH3;
ENSG00000122512;A0A8V8TQH7;
ENSG00000122512;A0A8V8TQI1;
ENSG00000122512;A0A8V8TQM5;
ENSG00000122512;A0A8V8TQN0;
ENSG00000122512;A0A8V8TQR6;
ENSG00000122512;A0A8V8TQS5;
ENSG00000122512;A0A8V8TQT4;
ENSG00000122512;C9J167;
ENSG00000013392;Q9UIY3;
ENSG00000170677;O14544;
ENSG00000170677;J3KTM7;
ENSG00000144063;Q13021;
ENSG00000144063;C9IZ55;
ENSG00000144063;F8WE57;
ENSG00000182183;Q6UWV7;
ENSG00000145907;Q13283;
ENSG00000145907;A0A7I2V274;
ENSG00000145907;A0A7I2V2S5;
ENSG00000145907;A0A7I2V2V1;
ENSG00000145907;A0A7I2V2X7;
ENSG00000145907;A0A7I2V326;
ENSG00000145907;A0A7I2V3C4;
ENSG00000145907;A0A7I2V3V2;
ENSG00000145907;A0A7I2V3Y4;
ENSG00000145907;A0A7I2V494;
ENSG00000145907;A0A7I2V496;
ENSG00000145907;A0A7I2V4D8;
ENSG00000145907;A0A7I2V4Y8;
ENSG00000145907;A0A7I2V533;
ENSG00000145907;A0A7I2V548;
ENSG00000145907;A0A7I2V565;
ENSG00000145907;A0A7I2V5H1;
ENSG00000145907;A0A7I2V5M7;
ENSG00000145907;A0A7I2V651;
ENSG00000145907;A0A7I2YQB1;
ENSG00000145907;A0A7I2YQC2;
ENSG00000145907;A0A7I2YQF2;
ENSG00000145907;A0A7I2YQH0;
ENSG00000145907;A0A7I2YQM1;
ENSG00000145907;A0A7I2YQN9;
ENSG00000145907;A0A7I2YQP3;
ENSG00000145907;A0A7I2YQQ8;
ENSG00000145907;A0A7I2YQR4;
ENSG00000145907;A0A7I2YQU8;
ENSG00000145907;A0A7P0P2U7;
ENSG00000145907;E5RH00;
ENSG00000145907;E5RH42;
ENSG00000145907;E5RI46;
ENSG00000145907;E5RIF8;
ENSG00000145907;E5RJU8;
ENSG00000115875;Q16629;
ENSG00000115875;A0A0B4J1Z1;
ENSG00000115875;C9JAB2;
ENSG00000115875;F8WEA1;
ENSG00000115875;H7BZZ6;
ENSG00000115875;H7C1N1;
ENSG00000143862;Q96BM9;
ENSG00000143862;A0A087X2J2;
ENSG00000198668;P0DP23;
ENSG00000198668;G3V226;
ENSG00000198668;G3V361;
ENSG00000198668;G3V479;
ENSG00000198668;Q96HY3;
ENSG00000003756;P52756;
ENSG00000003756;C9J9P7;
ENSG00000003756;C9JFQ5;
ENSG00000003756;C9JR02;
ENSG00000003756;F8W910;
ENSG00000003756;F8WE23;
ENSG00000003756;H7BYM9;
ENSG00000013288;Q9Y2E5;
ENSG00000013288;E9PCD7;
ENSG00000013288;H0YA68;
ENSG00000036549;Q8IYH5;
ENSG00000036549;C9J283;
ENSG00000036549;C9JUA4;
ENSG00000116983;Q9UM19;
ENSG00000116983;B4DGW9;
ENSG00000159176;P21291;
ENSG00000159176;A0A087X134;
ENSG00000159176;E9PND2;
ENSG00000159176;E9PP21;
ENSG00000159176;E9PS42;
ENSG00000120729;Q9UBF9;
ENSG00000120729;A0A0C4DFM5;
ENSG00000120729;B4DT68;
ENSG00000130150;Q8NHP6;
ENSG00000130150;R4GMN1;
ENSG00000130150;R4GMW5;
ENSG00000130150;R4GNB6;
ENSG00000182481;P52292;
ENSG00000182481;A0A7I2V351;
ENSG00000182481;A0A7I2V3Z3;
ENSG00000182481;A0A7I2V487;
ENSG00000182481;A0A7I2YQE1;
ENSG00000182481;J3KS65;
ENSG00000182481;J3QL07;
ENSG00000182481;J3QLL0;
ENSG00000188784;Q9NZK7;
ENSG00000169689;A8MT69;
ENSG00000169689;J3QR01;
ENSG00000169689;J3QR35;
ENSG00000169689;J3QRS1;
ENSG00000161850;Q9NSB4;
ENSG00000204511;P59942;
ENSG00000122566;P22626;
ENSG00000122566;A0A024RA28;
ENSG00000122566;A0A087WUI2;
ENSG00000122566;A0A7I2V323;
ENSG00000122566;A0A7I2V3P1;
ENSG00000122566;A0A7I2V3P7;
ENSG00000122566;A0A7I2V4I6;
ENSG00000122566;A0A7I2V4N0;
ENSG00000122566;A0A7I2V4N1;
ENSG00000122566;A0A7I2V4S4;
ENSG00000122566;A0A7I2YQN4;
ENSG00000117640;Q9H019;
ENSG00000117640;C9JF50;
ENSG00000117640;E9PIF9;
ENSG00000117640;E9PJP7;
ENSG00000117640;E9PLD2;
ENSG00000117640;E9PLU1;
ENSG00000117640;E9PNJ0;
ENSG00000117640;E9PPF9;
ENSG00000117640;E9PPQ0;
ENSG00000117640;E9PRK5;
ENSG00000117640;E9PRW1;
ENSG00000117640;E9PSD6;
ENSG00000164045;P30304;
ENSG00000164045;C9JFR5;
ENSG00000164045;C9JH94;
ENSG00000168412;P48039;
ENSG00000244411;Q6L8G8;
ENSG00000198420;Q9Y4C2;
ENSG00000198420;C9J648;
ENSG00000198420;C9J9F4;
ENSG00000198420;C9JD13;
ENSG00000198420;C9K0E7;
ENSG00000184033;P78358;
ENSG00000176105;P07947;
ENSG00000176105;J3QRU1;
ENSG00000187033;Q7Z3H4;
ENSG00000187033;F8WDF1;
ENSG00000185133;Q15735;
ENSG00000185133;A0A087WVS7;
ENSG00000185133;B4DF95;
ENSG00000185133;B5MBZ3;
ENSG00000185133;B5MCL8;
ENSG00000185133;C9J0H5;
ENSG00000185133;C9K0M5;
ENSG00000131080;Q9HAV5;
ENSG00000186204;Q9HCS2;
ENSG00000186204;F8VR75;
ENSG00000186204;F8VU50;
ENSG00000186204;F8VZP1;
ENSG00000172667;Q9HA38;
ENSG00000172667;A0A494C120;
ENSG00000172667;C9J8H5;
ENSG00000119408;Q9HC98;
ENSG00000119408;Q5TBG1;
ENSG00000119408;Q5TBG2;
ENSG00000119408;Q5TBG4;
ENSG00000119408;Q5TBG7;
ENSG00000119408;Q5TBH0;
ENSG00000119408;Q5TBH1;
ENSG00000119408;Q5TBH2;
ENSG00000237541;P01906;
ENSG00000117153;Q53G59;
ENSG00000117153;J3QSX3;
ENSG00000117153;Q9H7R2;
ENSG00000186198;Q86UW2;
ENSG00000268500;O15389;
ENSG00000123975;P33552;
ENSG00000168824;P42857;
ENSG00000111701;P41238;
ENSG00000111701;A0A0B4J232;
ENSG00000131089;O43307;
ENSG00000131089;A0A096LNK4;
ENSG00000131089;A0A096LNK7;
ENSG00000131089;A0A096LNQ4;
ENSG00000131089;A0A096LP05;
ENSG00000131089;A0A096LPE7;
ENSG00000131089;A0A096LPI8;
ENSG00000131089;A0A0A6YYB3;
ENSG00000131089;A0A0A6YYF8;
ENSG00000131089;A0A1B0GTF0;
ENSG00000131089;A0A1B0GU85;
ENSG00000131089;A0A1B0GV82;
ENSG00000131089;A0A1B0GV84;
ENSG00000131089;A0A1B0GVC4;
ENSG00000131089;A0A1B0GVV2;
ENSG00000131089;A0A1B0GVX8;
ENSG00000131089;A0A1B0GWI5;
ENSG00000131089;A0A1W2PQW9;
ENSG00000131089;A0A5F9ZGZ3;
ENSG00000131089;A0A5F9ZHY9;
ENSG00000131089;A0A5F9ZI31;
ENSG00000131089;B1AMR3;
ENSG00000131089;B1AMR4;
ENSG00000155876;Q7L523;
ENSG00000169710;P49327;
ENSG00000169710;A0A0U1RQF0;
ENSG00000169710;A0A0U1RRG3;
ENSG00000169710;A0A1B0GTR5;
ENSG00000169710;A0A1B0GVK4;
ENSG00000169710;A0A1B0GWG8;
ENSG00000169710;J3KTF0;
ENSG00000165643;Q5JUK2;
ENSG00000165643;A0A669KBI8;
ENSG00000099860;O75293;
ENSG00000099860;K7EM97;
ENSG00000099860;K7EPQ8;
ENSG00000099860;Q6IX74;
ENSG00000017427;P05019;
ENSG00000169084;Q8N5I4;
ENSG00000169084;C9JB06;
ENSG00000169084;C9JRH1;
ENSG00000169084;H7C5T6;
ENSG00000092529;P20807;
ENSG00000092529;A0A0S2Z3E6;
ENSG00000092529;A0A669KAB9;
ENSG00000092529;A0A669KAU4;
ENSG00000092529;A0A669KAU6;
ENSG00000092529;A0A669KAX6;
ENSG00000092529;A0A669KB02;
ENSG00000092529;A0A669KB08;
ENSG00000092529;A0A669KB11;
ENSG00000092529;A0A669KB98;
ENSG00000092529;A0A669KBA3;
ENSG00000092529;A0A669KBE1;
ENSG00000092529;F8W8F5;
ENSG00000092529;H3BMH1;
ENSG00000092529;H3BNN7;
ENSG00000092529;H3BS30;
ENSG00000092529;H3BS77;
ENSG00000092529;H3BSA2;
ENSG00000092529;H3BUR3;
ENSG00000092529;H3BUZ3;
ENSG00000092529;H3BV08;
ENSG00000157510;Q8TED9;
ENSG00000277893;P31213;
ENSG00000181035;Q86VD7;
ENSG00000174255;P51504;
ENSG00000117505;Q01658;
ENSG00000179841;P24588;
ENSG00000198794;Q8TAC9;
ENSG00000198794;H3BMY4;
ENSG00000198794;H3BNB3;
ENSG00000198794;H3BNH7;
ENSG00000198794;H3BNW6;
ENSG00000198794;H3BP89;
ENSG00000198794;H3BS22;
ENSG00000198794;H3BT30;
ENSG00000198794;H3BTD1;
ENSG00000198794;H3BU33;
ENSG00000140092;Q9UBX5;
ENSG00000140092;G3V2P8;
ENSG00000140092;G3V329;
ENSG00000140092;G3V3Y2;
ENSG00000140092;G3V4U0;
ENSG00000140092;G3XA98;
ENSG00000244462;Q9NTZ6;
ENSG00000244462;A6PVI0;
ENSG00000244462;A6PVI1;
ENSG00000244462;Q5JX62;
ENSG00000174132;Q8TBP5;
ENSG00000146476;Q9H993;
ENSG00000146476;F2Z3I8;
ENSG00000146476;F5GZY1;
ENSG00000168040;Q13158;
ENSG00000186965;Q3LHN2;
ENSG00000135111;O15119;
ENSG00000283632;A0A1C7CYX0;
ENSG00000172409;Q92989;
ENSG00000172409;E9PJM4;
ENSG00000172409;E9PKV5;
ENSG00000172409;E9PL17;
ENSG00000196715;Q8N0U8;
ENSG00000196715;A0A3B3ISV4;
ENSG00000182816;Q52LG2;
ENSG00000135298;O60242;
ENSG00000135298;A0A804HJR2;
ENSG00000135298;J3KMY8;
ENSG00000135298;S4R307;
ENSG00000135298;S4R3D0;
ENSG00000174453;B2RUY7;
ENSG00000174453;B7ZW27;
ENSG00000175003;O15245;
ENSG00000175003;F5GY86;
ENSG00000175003;F5H5P3;
ENSG00000167941;Q9BQB4;
ENSG00000130779;P30622;
ENSG00000130779;A0A3B3IS27;
ENSG00000130779;A0A3B3ISJ8;
ENSG00000130779;A0A3B3ITA2;
ENSG00000130779;F5H0N7;
ENSG00000130779;F5H1T5;
ENSG00000130779;F5H270;
ENSG00000130779;F5H367;
ENSG00000130779;F5H6A0;
ENSG00000130779;J3KP58;
ENSG00000243130;Q9UQ72;
ENSG00000243130;M0R276;
ENSG00000243130;M0R2P9;
ENSG00000187094;P06307;
ENSG00000206535;A1A4G5;
ENSG00000206535;C9J587;
ENSG00000206535;F8WF60;
ENSG00000159593;Q13564;
ENSG00000159593;H3BMN8;
ENSG00000159593;H3BMR3;
ENSG00000159593;H3BQ16;
ENSG00000159593;H3BQW6;
ENSG00000159593;H3BS69;
ENSG00000159593;H3BSS8;
ENSG00000159593;J3KRK3;
ENSG00000159593;J3KTE3;
ENSG00000159593;J3QLH4;
ENSG00000159593;J3QRA5;
ENSG00000185803;Q9HAB3;
ENSG00000185803;A0A6Q8PFH5;
ENSG00000185803;A0A6Q8PFQ5;
ENSG00000185803;A0A6Q8PG35;
ENSG00000185803;A0A6Q8PGB9;
ENSG00000185803;A0A6Q8PGE2;
ENSG00000185803;A0A6Q8PHF8;
ENSG00000185803;E9PIX2;
ENSG00000185803;E9PJC1;
ENSG00000185803;E9PKE4;
ENSG00000185803;E9PPS0;
ENSG00000185803;E9PRC3;
ENSG00000184007;Q12974;
ENSG00000184007;E9PJC0;
ENSG00000184007;E9PL34;
ENSG00000184007;E9PML8;
ENSG00000184007;E9PMY3;
ENSG00000184007;E9PRR9;
ENSG00000166002;Q9NRQ5;
ENSG00000166002;E9PQ76;
ENSG00000166002;E9PSB8;
ENSG00000131508;P62837;
ENSG00000131508;D6RFM0;
ENSG00000137310;Q9Y242;
ENSG00000137310;H0YFN0;
ENSG00000204086;Q13156;
ENSG00000144015;Q96BQ3;
ENSG00000148848;O43184;
ENSG00000148848;Q5JRP2;
ENSG00000066382;Q15777;
ENSG00000066382;E9PQW8;
ENSG00000066382;F2Z346;
ENSG00000178386;Q9UK11;
ENSG00000178386;K7EPW2;
ENSG00000178386;K7EQ32;
ENSG00000178386;K7ER65;
ENSG00000187754;Q7RTT5;
ENSG00000181617;Q8NFU4;
ENSG00000176485;P53816;
ENSG00000176485;A0A1W2PRW4;
ENSG00000176485;F5H7E5;
ENSG00000113240;Q9HAZ1;
ENSG00000113240;E7ES88;
ENSG00000113240;E7EWJ6;
ENSG00000113240;Q68D95;
ENSG00000113240;Q6P090;
ENSG00000172292;Q6ZMG9;
ENSG00000165480;Q8IX90;
ENSG00000165480;F5GWG1;
ENSG00000165480;F5H8H7;
ENSG00000101464;Q9H490;
ENSG00000101464;Q5JWU1;
ENSG00000079999;Q14145;
ENSG00000079999;K7EJ49;
ENSG00000079999;K7EJD8;
ENSG00000079999;K7EMY1;
ENSG00000079999;K7EPZ3;
ENSG00000079999;K7EQX2;
ENSG00000079999;K7ESE0;
ENSG00000149016;Q9H6E5;
ENSG00000149016;C9JBX0;
ENSG00000149016;F5H0R1;
ENSG00000149016;F8WA97;
ENSG00000149016;J3KN81;
ENSG00000197191;A8MQ03;
ENSG00000197191;B8A4K4;
ENSG00000164896;Q14296;
ENSG00000140519;Q9UBD6;
ENSG00000140519;A0A3B3IT41;
ENSG00000140519;H0YKQ3;
ENSG00000140519;H0YM79;
ENSG00000140519;H0YMF8;
ENSG00000140519;H0YMS1;
ENSG00000149499;Q32P44;
ENSG00000149499;B7WPE2;
ENSG00000149499;C9J6V3;
ENSG00000149499;E9PJV5;
ENSG00000149499;E9PSB4;
ENSG00000149499;G3V195;
ENSG00000149499;G3V1D0;
ENSG00000149499;H0Y3M3;
ENSG00000149499;H7C355;
ENSG00000185479;P04259;
ENSG00000112578;Q13895;
ENSG00000112578;F8WBL2;
ENSG00000112578;H7BY94;
ENSG00000165675;Q16206;
ENSG00000165675;A0A8I5KRI1;
ENSG00000165675;B1AKF7;
ENSG00000162222;Q8N5M4;
ENSG00000162222;E7EST3;
ENSG00000162222;E9PKV8;
ENSG00000162222;H0YDR3;
ENSG00000140522;P12271;
ENSG00000140522;H3BN92;
ENSG00000140522;H3BTN3;
ENSG00000075391;Q9UJF2;
ENSG00000075391;A0A8Q3SIU1;
ENSG00000075391;A0A8Q3SIZ5;
ENSG00000075391;A0A8Q3SJF6;
ENSG00000075391;H0Y638;
ENSG00000010165;Q8N6R0;
ENSG00000156253;P57060;
ENSG00000100664;P55010;
ENSG00000100664;H0YK11;
ENSG00000100664;H0YK29;
ENSG00000100664;H0YLZ1;
ENSG00000100664;H0YM54;
ENSG00000100664;H0YMJ8;
ENSG00000100664;H0YN40;
ENSG00000089022;Q8IW41;
ENSG00000089022;F8VRP2;
ENSG00000089022;R4GN33;
ENSG00000089022;R4GN93;
ENSG00000173757;P51692;
ENSG00000173757;A0A8V8TM84;
ENSG00000173757;A0A8V8TM91;
ENSG00000173757;A0A8V8TMA6;
ENSG00000173757;A0A8V8TMP4;
ENSG00000173757;A0A8V8TMQ6;
ENSG00000173757;A0A8V8TMR0;
ENSG00000173757;A0A8V8TP00;
ENSG00000173757;A0A8V8TP16;
ENSG00000173757;A0A8V8TP21;
ENSG00000173757;C9J4I3;
ENSG00000145901;Q15025;
ENSG00000145901;A0A0A0MRZ4;
ENSG00000145901;E7EMV7;
ENSG00000145901;E7EW15;
ENSG00000145901;E7EW68;
ENSG00000145901;E7EWG2;
ENSG00000145901;H0YC17;
ENSG00000121350;Q8WU10;
ENSG00000121350;B4DEW4;
ENSG00000121350;B5MDP1;
ENSG00000121350;H0YGU0;
ENSG00000162924;Q04864;
ENSG00000162924;A0A8V8TMU9;
ENSG00000162924;A0A8V8TMW2;
ENSG00000162924;A0A8V8TPL7;
ENSG00000086062;P15291;
ENSG00000086062;Q86XA6;
ENSG00000135185;Q9BU79;
ENSG00000135185;C9JY04;
ENSG00000099814;Q9Y4F5;
ENSG00000108688;P80098;
ENSG00000108688;A8MVH1;
ENSG00000108688;A8MX17;
ENSG00000163444;Q8IXX5;
ENSG00000144401;Q8WXB1;
ENSG00000144401;C9JES0;
ENSG00000144401;C9JSX1;
ENSG00000144401;H7BXH9;
ENSG00000152454;Q9Y2P7;
ENSG00000152454;M0R2X0;
ENSG00000094880;Q9UJX2;
ENSG00000094880;D6RBY8;
ENSG00000094880;D6RCF8;
ENSG00000094880;H0Y936;
ENSG00000140995;Q6ZN54;
ENSG00000140995;H3BMP4;
ENSG00000140995;H3BMT5;
ENSG00000140995;H3BNN0;
ENSG00000140995;H3BQ81;
ENSG00000140995;H3BQH5;
ENSG00000140995;H3BQX9;
ENSG00000140995;H3BRA7;
ENSG00000140995;H3BSH6;
ENSG00000140995;H3BT01;
ENSG00000140995;H3BT87;
ENSG00000140995;H3BTS7;
ENSG00000179796;Q96PB8;
ENSG00000179796;C9J6A1;
ENSG00000179796;C9JMC7;
ENSG00000115756;P37235;
ENSG00000115756;C9JW46;
ENSG00000115756;E9PC71;
ENSG00000115756;H7BZC1;
ENSG00000105492;O43699;
ENSG00000120509;Q5EBL8;
ENSG00000132541;P52758;
ENSG00000132541;E5RIP8;
ENSG00000132541;H0YB34;
ENSG00000132541;H0YBX3;
ENSG00000197837;P62805;
ENSG00000172273;Q9BQA5;
ENSG00000172273;E9PJA3;
ENSG00000172273;E9PL67;
ENSG00000173846;Q9H4B4;
ENSG00000242252;P02818;
